,input,output
2400,dataset/400.png,dataset/400_mask.png
2401,dataset/401.png,dataset/401_mask.png
2402,dataset/402.png,dataset/402_mask.png
2403,dataset/403.png,dataset/403_mask.png
2404,dataset/404.png,dataset/404_mask.png
2405,dataset/405.png,dataset/405_mask.png
2406,dataset/406.png,dataset/406_mask.png
2407,dataset/407.png,dataset/407_mask.png
2408,dataset/408.png,dataset/408_mask.png
2409,dataset/409.png,dataset/409_mask.png
2410,dataset/41.png,dataset/41_mask.png
2411,dataset/410.png,dataset/410_mask.png
2412,dataset/411.png,dataset/411_mask.png
2413,dataset/412.png,dataset/412_mask.png
2414,dataset/413.png,dataset/413_mask.png
2415,dataset/414.png,dataset/414_mask.png
2416,dataset/415.png,dataset/415_mask.png
2417,dataset/416.png,dataset/416_mask.png
2418,dataset/417.png,dataset/417_mask.png
2419,dataset/418.png,dataset/418_mask.png
2420,dataset/419.png,dataset/419_mask.png
2421,dataset/42.png,dataset/42_mask.png
2422,dataset/420.png,dataset/420_mask.png
2423,dataset/421.png,dataset/421_mask.png
2424,dataset/422.png,dataset/422_mask.png
2425,dataset/423.png,dataset/423_mask.png
2426,dataset/424.png,dataset/424_mask.png
2427,dataset/425.png,dataset/425_mask.png
2428,dataset/426.png,dataset/426_mask.png
2429,dataset/427.png,dataset/427_mask.png
2430,dataset/428.png,dataset/428_mask.png
2431,dataset/429.png,dataset/429_mask.png
2432,dataset/43.png,dataset/43_mask.png
2433,dataset/430.png,dataset/430_mask.png
2434,dataset/431.png,dataset/431_mask.png
2435,dataset/432.png,dataset/432_mask.png
2436,dataset/433.png,dataset/433_mask.png
2437,dataset/434.png,dataset/434_mask.png
2438,dataset/435.png,dataset/435_mask.png
2439,dataset/436.png,dataset/436_mask.png
2440,dataset/437.png,dataset/437_mask.png
2441,dataset/438.png,dataset/438_mask.png
2442,dataset/439.png,dataset/439_mask.png
2443,dataset/44.png,dataset/44_mask.png
2444,dataset/440.png,dataset/440_mask.png
2445,dataset/441.png,dataset/441_mask.png
2446,dataset/442.png,dataset/442_mask.png
2447,dataset/443.png,dataset/443_mask.png
2448,dataset/444.png,dataset/444_mask.png
2449,dataset/445.png,dataset/445_mask.png
2450,dataset/446.png,dataset/446_mask.png
2451,dataset/447.png,dataset/447_mask.png
2452,dataset/448.png,dataset/448_mask.png
2453,dataset/449.png,dataset/449_mask.png
2454,dataset/45.png,dataset/45_mask.png
2455,dataset/450.png,dataset/450_mask.png
2456,dataset/451.png,dataset/451_mask.png
2457,dataset/452.png,dataset/452_mask.png
2458,dataset/453.png,dataset/453_mask.png
2459,dataset/454.png,dataset/454_mask.png
2460,dataset/455.png,dataset/455_mask.png
2461,dataset/456.png,dataset/456_mask.png
2462,dataset/457.png,dataset/457_mask.png
2463,dataset/458.png,dataset/458_mask.png
2464,dataset/459.png,dataset/459_mask.png
2465,dataset/46.png,dataset/46_mask.png
2466,dataset/460.png,dataset/460_mask.png
2467,dataset/461.png,dataset/461_mask.png
2468,dataset/462.png,dataset/462_mask.png
2469,dataset/463.png,dataset/463_mask.png
2470,dataset/464.png,dataset/464_mask.png
2471,dataset/465.png,dataset/465_mask.png
2472,dataset/466.png,dataset/466_mask.png
2473,dataset/467.png,dataset/467_mask.png
2474,dataset/468.png,dataset/468_mask.png
2475,dataset/469.png,dataset/469_mask.png
2476,dataset/47.png,dataset/47_mask.png
2477,dataset/470.png,dataset/470_mask.png
2478,dataset/471.png,dataset/471_mask.png
2479,dataset/472.png,dataset/472_mask.png
2480,dataset/473.png,dataset/473_mask.png
2481,dataset/474.png,dataset/474_mask.png
2482,dataset/475.png,dataset/475_mask.png
2483,dataset/476.png,dataset/476_mask.png
2484,dataset/477.png,dataset/477_mask.png
2485,dataset/478.png,dataset/478_mask.png
2486,dataset/479.png,dataset/479_mask.png
2487,dataset/48.png,dataset/48_mask.png
2488,dataset/480.png,dataset/480_mask.png
2489,dataset/481.png,dataset/481_mask.png
2490,dataset/482.png,dataset/482_mask.png
2491,dataset/483.png,dataset/483_mask.png
2492,dataset/484.png,dataset/484_mask.png
2493,dataset/485.png,dataset/485_mask.png
2494,dataset/486.png,dataset/486_mask.png
2495,dataset/487.png,dataset/487_mask.png
2496,dataset/488.png,dataset/488_mask.png
2497,dataset/489.png,dataset/489_mask.png
2498,dataset/49.png,dataset/49_mask.png
2499,dataset/490.png,dataset/490_mask.png
2500,dataset/491.png,dataset/491_mask.png
2501,dataset/492.png,dataset/492_mask.png
2502,dataset/493.png,dataset/493_mask.png
2503,dataset/494.png,dataset/494_mask.png
2504,dataset/495.png,dataset/495_mask.png
2505,dataset/496.png,dataset/496_mask.png
2506,dataset/497.png,dataset/497_mask.png
2507,dataset/498.png,dataset/498_mask.png
2508,dataset/499.png,dataset/499_mask.png
2509,dataset/5.png,dataset/5_mask.png
2510,dataset/50.png,dataset/50_mask.png
2511,dataset/500.png,dataset/500_mask.png
2512,dataset/501.png,dataset/501_mask.png
2513,dataset/502.png,dataset/502_mask.png
2514,dataset/503.png,dataset/503_mask.png
2515,dataset/504.png,dataset/504_mask.png
2516,dataset/505.png,dataset/505_mask.png
2517,dataset/506.png,dataset/506_mask.png
2518,dataset/507.png,dataset/507_mask.png
2519,dataset/508.png,dataset/508_mask.png
2520,dataset/509.png,dataset/509_mask.png
2521,dataset/51.png,dataset/51_mask.png
2522,dataset/510.png,dataset/510_mask.png
2523,dataset/511.png,dataset/511_mask.png
2524,dataset/512.png,dataset/512_mask.png
2525,dataset/513.png,dataset/513_mask.png
2526,dataset/514.png,dataset/514_mask.png
2527,dataset/515.png,dataset/515_mask.png
2528,dataset/516.png,dataset/516_mask.png
2529,dataset/517.png,dataset/517_mask.png
2530,dataset/518.png,dataset/518_mask.png
2531,dataset/519.png,dataset/519_mask.png
2532,dataset/52.png,dataset/52_mask.png
2533,dataset/520.png,dataset/520_mask.png
2534,dataset/521.png,dataset/521_mask.png
2535,dataset/522.png,dataset/522_mask.png
2536,dataset/523.png,dataset/523_mask.png
2537,dataset/524.png,dataset/524_mask.png
2538,dataset/525.png,dataset/525_mask.png
2539,dataset/526.png,dataset/526_mask.png
2540,dataset/527.png,dataset/527_mask.png
2541,dataset/528.png,dataset/528_mask.png
2542,dataset/529.png,dataset/529_mask.png
2543,dataset/53.png,dataset/53_mask.png
2544,dataset/530.png,dataset/530_mask.png
2545,dataset/531.png,dataset/531_mask.png
2546,dataset/532.png,dataset/532_mask.png
2547,dataset/533.png,dataset/533_mask.png
2548,dataset/534.png,dataset/534_mask.png
2549,dataset/535.png,dataset/535_mask.png
2550,dataset/536.png,dataset/536_mask.png
2551,dataset/537.png,dataset/537_mask.png
2552,dataset/538.png,dataset/538_mask.png
2553,dataset/539.png,dataset/539_mask.png
2554,dataset/54.png,dataset/54_mask.png
2555,dataset/540.png,dataset/540_mask.png
2556,dataset/541.png,dataset/541_mask.png
2557,dataset/542.png,dataset/542_mask.png
2558,dataset/543.png,dataset/543_mask.png
2559,dataset/544.png,dataset/544_mask.png
2560,dataset/545.png,dataset/545_mask.png
2561,dataset/546.png,dataset/546_mask.png
2562,dataset/547.png,dataset/547_mask.png
2563,dataset/548.png,dataset/548_mask.png
2564,dataset/549.png,dataset/549_mask.png
2565,dataset/55.png,dataset/55_mask.png
2566,dataset/550.png,dataset/550_mask.png
2567,dataset/551.png,dataset/551_mask.png
2568,dataset/552.png,dataset/552_mask.png
2569,dataset/553.png,dataset/553_mask.png
2570,dataset/554.png,dataset/554_mask.png
2571,dataset/555.png,dataset/555_mask.png
2572,dataset/556.png,dataset/556_mask.png
2573,dataset/557.png,dataset/557_mask.png
2574,dataset/558.png,dataset/558_mask.png
2575,dataset/559.png,dataset/559_mask.png
2576,dataset/56.png,dataset/56_mask.png
2577,dataset/560.png,dataset/560_mask.png
2578,dataset/561.png,dataset/561_mask.png
2579,dataset/562.png,dataset/562_mask.png
2580,dataset/563.png,dataset/563_mask.png
2581,dataset/564.png,dataset/564_mask.png
2582,dataset/565.png,dataset/565_mask.png
2583,dataset/566.png,dataset/566_mask.png
2584,dataset/567.png,dataset/567_mask.png
2585,dataset/568.png,dataset/568_mask.png
2586,dataset/569.png,dataset/569_mask.png
2587,dataset/57.png,dataset/57_mask.png
2588,dataset/570.png,dataset/570_mask.png
2589,dataset/571.png,dataset/571_mask.png
2590,dataset/572.png,dataset/572_mask.png
2591,dataset/573.png,dataset/573_mask.png
2592,dataset/574.png,dataset/574_mask.png
2593,dataset/575.png,dataset/575_mask.png
2594,dataset/576.png,dataset/576_mask.png
2595,dataset/577.png,dataset/577_mask.png
2596,dataset/578.png,dataset/578_mask.png
2597,dataset/579.png,dataset/579_mask.png
2598,dataset/58.png,dataset/58_mask.png
2599,dataset/580.png,dataset/580_mask.png
2600,dataset/581.png,dataset/581_mask.png
2601,dataset/582.png,dataset/582_mask.png
2602,dataset/583.png,dataset/583_mask.png
2603,dataset/584.png,dataset/584_mask.png
2604,dataset/585.png,dataset/585_mask.png
2605,dataset/586.png,dataset/586_mask.png
2606,dataset/587.png,dataset/587_mask.png
2607,dataset/588.png,dataset/588_mask.png
2608,dataset/589.png,dataset/589_mask.png
2609,dataset/59.png,dataset/59_mask.png
2610,dataset/590.png,dataset/590_mask.png
2611,dataset/591.png,dataset/591_mask.png
2612,dataset/592.png,dataset/592_mask.png
2613,dataset/593.png,dataset/593_mask.png
2614,dataset/594.png,dataset/594_mask.png
2615,dataset/595.png,dataset/595_mask.png
2616,dataset/596.png,dataset/596_mask.png
2617,dataset/597.png,dataset/597_mask.png
2618,dataset/598.png,dataset/598_mask.png
2619,dataset/599.png,dataset/599_mask.png
2620,dataset/6.png,dataset/6_mask.png
2621,dataset/60.png,dataset/60_mask.png
2622,dataset/600.png,dataset/600_mask.png
2623,dataset/601.png,dataset/601_mask.png
2624,dataset/602.png,dataset/602_mask.png
2625,dataset/603.png,dataset/603_mask.png
2626,dataset/604.png,dataset/604_mask.png
2627,dataset/605.png,dataset/605_mask.png
2628,dataset/606.png,dataset/606_mask.png
2629,dataset/607.png,dataset/607_mask.png
2630,dataset/608.png,dataset/608_mask.png
2631,dataset/609.png,dataset/609_mask.png
2632,dataset/61.png,dataset/61_mask.png
2633,dataset/610.png,dataset/610_mask.png
2634,dataset/611.png,dataset/611_mask.png
2635,dataset/612.png,dataset/612_mask.png
2636,dataset/613.png,dataset/613_mask.png
2637,dataset/614.png,dataset/614_mask.png
2638,dataset/615.png,dataset/615_mask.png
2639,dataset/616.png,dataset/616_mask.png
2640,dataset/617.png,dataset/617_mask.png
2641,dataset/618.png,dataset/618_mask.png
2642,dataset/619.png,dataset/619_mask.png
2643,dataset/62.png,dataset/62_mask.png
2644,dataset/620.png,dataset/620_mask.png
2645,dataset/621.png,dataset/621_mask.png
2646,dataset/622.png,dataset/622_mask.png
2647,dataset/623.png,dataset/623_mask.png
2648,dataset/624.png,dataset/624_mask.png
2649,dataset/625.png,dataset/625_mask.png
2650,dataset/626.png,dataset/626_mask.png
2651,dataset/627.png,dataset/627_mask.png
2652,dataset/628.png,dataset/628_mask.png
2653,dataset/629.png,dataset/629_mask.png
2654,dataset/63.png,dataset/63_mask.png
2655,dataset/630.png,dataset/630_mask.png
2656,dataset/631.png,dataset/631_mask.png
2657,dataset/632.png,dataset/632_mask.png
2658,dataset/633.png,dataset/633_mask.png
2659,dataset/634.png,dataset/634_mask.png
2660,dataset/635.png,dataset/635_mask.png
2661,dataset/636.png,dataset/636_mask.png
2662,dataset/637.png,dataset/637_mask.png
2663,dataset/638.png,dataset/638_mask.png
2664,dataset/639.png,dataset/639_mask.png
2665,dataset/64.png,dataset/64_mask.png
2666,dataset/640.png,dataset/640_mask.png
2667,dataset/641.png,dataset/641_mask.png
2668,dataset/642.png,dataset/642_mask.png
2669,dataset/643.png,dataset/643_mask.png
2670,dataset/644.png,dataset/644_mask.png
2671,dataset/645.png,dataset/645_mask.png
2672,dataset/646.png,dataset/646_mask.png
2673,dataset/647.png,dataset/647_mask.png
2674,dataset/648.png,dataset/648_mask.png
2675,dataset/649.png,dataset/649_mask.png
2676,dataset/65.png,dataset/65_mask.png
2677,dataset/650.png,dataset/650_mask.png
2678,dataset/651.png,dataset/651_mask.png
2679,dataset/652.png,dataset/652_mask.png
2680,dataset/653.png,dataset/653_mask.png
2681,dataset/654.png,dataset/654_mask.png
2682,dataset/655.png,dataset/655_mask.png
2683,dataset/656.png,dataset/656_mask.png
2684,dataset/657.png,dataset/657_mask.png
2685,dataset/658.png,dataset/658_mask.png
2686,dataset/659.png,dataset/659_mask.png
2687,dataset/66.png,dataset/66_mask.png
2688,dataset/660.png,dataset/660_mask.png
2689,dataset/661.png,dataset/661_mask.png
2690,dataset/662.png,dataset/662_mask.png
2691,dataset/663.png,dataset/663_mask.png
2692,dataset/664.png,dataset/664_mask.png
2693,dataset/665.png,dataset/665_mask.png
2694,dataset/666.png,dataset/666_mask.png
2695,dataset/667.png,dataset/667_mask.png
2696,dataset/668.png,dataset/668_mask.png
2697,dataset/669.png,dataset/669_mask.png
2698,dataset/67.png,dataset/67_mask.png
2699,dataset/670.png,dataset/670_mask.png
2700,dataset/671.png,dataset/671_mask.png
2701,dataset/672.png,dataset/672_mask.png
2702,dataset/673.png,dataset/673_mask.png
2703,dataset/674.png,dataset/674_mask.png
2704,dataset/675.png,dataset/675_mask.png
2705,dataset/676.png,dataset/676_mask.png
2706,dataset/677.png,dataset/677_mask.png
2707,dataset/678.png,dataset/678_mask.png
2708,dataset/679.png,dataset/679_mask.png
2709,dataset/68.png,dataset/68_mask.png
2710,dataset/680.png,dataset/680_mask.png
2711,dataset/681.png,dataset/681_mask.png
2712,dataset/682.png,dataset/682_mask.png
2713,dataset/683.png,dataset/683_mask.png
2714,dataset/684.png,dataset/684_mask.png
2715,dataset/685.png,dataset/685_mask.png
2716,dataset/686.png,dataset/686_mask.png
2717,dataset/687.png,dataset/687_mask.png
2718,dataset/688.png,dataset/688_mask.png
2719,dataset/689.png,dataset/689_mask.png
2720,dataset/69.png,dataset/69_mask.png
2721,dataset/690.png,dataset/690_mask.png
2722,dataset/691.png,dataset/691_mask.png
2723,dataset/692.png,dataset/692_mask.png
2724,dataset/693.png,dataset/693_mask.png
2725,dataset/694.png,dataset/694_mask.png
2726,dataset/695.png,dataset/695_mask.png
2727,dataset/696.png,dataset/696_mask.png
2728,dataset/697.png,dataset/697_mask.png
2729,dataset/698.png,dataset/698_mask.png
2730,dataset/699.png,dataset/699_mask.png
2731,dataset/7.png,dataset/7_mask.png
2732,dataset/70.png,dataset/70_mask.png
2733,dataset/700.png,dataset/700_mask.png
2734,dataset/701.png,dataset/701_mask.png
2735,dataset/702.png,dataset/702_mask.png
2736,dataset/703.png,dataset/703_mask.png
2737,dataset/704.png,dataset/704_mask.png
2738,dataset/705.png,dataset/705_mask.png
2739,dataset/706.png,dataset/706_mask.png
2740,dataset/707.png,dataset/707_mask.png
2741,dataset/708.png,dataset/708_mask.png
2742,dataset/709.png,dataset/709_mask.png
2743,dataset/71.png,dataset/71_mask.png
2744,dataset/710.png,dataset/710_mask.png
2745,dataset/711.png,dataset/711_mask.png
2746,dataset/712.png,dataset/712_mask.png
2747,dataset/713.png,dataset/713_mask.png
2748,dataset/714.png,dataset/714_mask.png
2749,dataset/715.png,dataset/715_mask.png
2750,dataset/716.png,dataset/716_mask.png
2751,dataset/717.png,dataset/717_mask.png
2752,dataset/718.png,dataset/718_mask.png
2753,dataset/719.png,dataset/719_mask.png
2754,dataset/72.png,dataset/72_mask.png
2755,dataset/720.png,dataset/720_mask.png
2756,dataset/721.png,dataset/721_mask.png
2757,dataset/722.png,dataset/722_mask.png
2758,dataset/723.png,dataset/723_mask.png
2759,dataset/724.png,dataset/724_mask.png
2760,dataset/725.png,dataset/725_mask.png
2761,dataset/726.png,dataset/726_mask.png
2762,dataset/727.png,dataset/727_mask.png
2763,dataset/728.png,dataset/728_mask.png
2764,dataset/729.png,dataset/729_mask.png
2765,dataset/73.png,dataset/73_mask.png
2766,dataset/730.png,dataset/730_mask.png
2767,dataset/731.png,dataset/731_mask.png
2768,dataset/732.png,dataset/732_mask.png
2769,dataset/733.png,dataset/733_mask.png
2770,dataset/734.png,dataset/734_mask.png
2771,dataset/735.png,dataset/735_mask.png
2772,dataset/736.png,dataset/736_mask.png
2773,dataset/737.png,dataset/737_mask.png
2774,dataset/738.png,dataset/738_mask.png
2775,dataset/739.png,dataset/739_mask.png
2776,dataset/74.png,dataset/74_mask.png
2777,dataset/740.png,dataset/740_mask.png
2778,dataset/741.png,dataset/741_mask.png
2779,dataset/742.png,dataset/742_mask.png
2780,dataset/743.png,dataset/743_mask.png
2781,dataset/744.png,dataset/744_mask.png
2782,dataset/745.png,dataset/745_mask.png
2783,dataset/746.png,dataset/746_mask.png
2784,dataset/747.png,dataset/747_mask.png
2785,dataset/748.png,dataset/748_mask.png
2786,dataset/749.png,dataset/749_mask.png
2787,dataset/75.png,dataset/75_mask.png
2788,dataset/750.png,dataset/750_mask.png
2789,dataset/751.png,dataset/751_mask.png
2790,dataset/752.png,dataset/752_mask.png
2791,dataset/753.png,dataset/753_mask.png
2792,dataset/754.png,dataset/754_mask.png
2793,dataset/755.png,dataset/755_mask.png
2794,dataset/756.png,dataset/756_mask.png
2795,dataset/757.png,dataset/757_mask.png
2796,dataset/758.png,dataset/758_mask.png
2797,dataset/759.png,dataset/759_mask.png
2798,dataset/76.png,dataset/76_mask.png
2799,dataset/760.png,dataset/760_mask.png
2800,dataset/761.png,dataset/761_mask.png
2801,dataset/762.png,dataset/762_mask.png
2802,dataset/763.png,dataset/763_mask.png
2803,dataset/764.png,dataset/764_mask.png
2804,dataset/765.png,dataset/765_mask.png
2805,dataset/766.png,dataset/766_mask.png
2806,dataset/767.png,dataset/767_mask.png
2807,dataset/768.png,dataset/768_mask.png
2808,dataset/769.png,dataset/769_mask.png
2809,dataset/77.png,dataset/77_mask.png
2810,dataset/770.png,dataset/770_mask.png
2811,dataset/771.png,dataset/771_mask.png
2812,dataset/772.png,dataset/772_mask.png
2813,dataset/773.png,dataset/773_mask.png
2814,dataset/774.png,dataset/774_mask.png
2815,dataset/775.png,dataset/775_mask.png
2816,dataset/776.png,dataset/776_mask.png
2817,dataset/777.png,dataset/777_mask.png
2818,dataset/778.png,dataset/778_mask.png
2819,dataset/779.png,dataset/779_mask.png
2820,dataset/78.png,dataset/78_mask.png
2821,dataset/780.png,dataset/780_mask.png
2822,dataset/781.png,dataset/781_mask.png
2823,dataset/782.png,dataset/782_mask.png
2824,dataset/783.png,dataset/783_mask.png
2825,dataset/784.png,dataset/784_mask.png
2826,dataset/785.png,dataset/785_mask.png
2827,dataset/786.png,dataset/786_mask.png
2828,dataset/787.png,dataset/787_mask.png
2829,dataset/788.png,dataset/788_mask.png
2830,dataset/789.png,dataset/789_mask.png
2831,dataset/79.png,dataset/79_mask.png
2832,dataset/790.png,dataset/790_mask.png
2833,dataset/791.png,dataset/791_mask.png
2834,dataset/792.png,dataset/792_mask.png
2835,dataset/793.png,dataset/793_mask.png
2836,dataset/794.png,dataset/794_mask.png
2837,dataset/795.png,dataset/795_mask.png
2838,dataset/796.png,dataset/796_mask.png
2839,dataset/797.png,dataset/797_mask.png
2840,dataset/798.png,dataset/798_mask.png
2841,dataset/799.png,dataset/799_mask.png
2842,dataset/8.png,dataset/8_mask.png
2843,dataset/80.png,dataset/80_mask.png
2844,dataset/800.png,dataset/800_mask.png
2845,dataset/801.png,dataset/801_mask.png
2846,dataset/802.png,dataset/802_mask.png
2847,dataset/803.png,dataset/803_mask.png
2848,dataset/804.png,dataset/804_mask.png
2849,dataset/805.png,dataset/805_mask.png
2850,dataset/806.png,dataset/806_mask.png
2851,dataset/807.png,dataset/807_mask.png
2852,dataset/808.png,dataset/808_mask.png
2853,dataset/809.png,dataset/809_mask.png
2854,dataset/81.png,dataset/81_mask.png
2855,dataset/810.png,dataset/810_mask.png
2856,dataset/811.png,dataset/811_mask.png
2857,dataset/812.png,dataset/812_mask.png
2858,dataset/813.png,dataset/813_mask.png
2859,dataset/814.png,dataset/814_mask.png
2860,dataset/815.png,dataset/815_mask.png
2861,dataset/816.png,dataset/816_mask.png
2862,dataset/817.png,dataset/817_mask.png
2863,dataset/818.png,dataset/818_mask.png
2864,dataset/819.png,dataset/819_mask.png
2865,dataset/82.png,dataset/82_mask.png
2866,dataset/820.png,dataset/820_mask.png
2867,dataset/821.png,dataset/821_mask.png
2868,dataset/822.png,dataset/822_mask.png
2869,dataset/823.png,dataset/823_mask.png
2870,dataset/824.png,dataset/824_mask.png
2871,dataset/825.png,dataset/825_mask.png
2872,dataset/826.png,dataset/826_mask.png
2873,dataset/827.png,dataset/827_mask.png
2874,dataset/828.png,dataset/828_mask.png
2875,dataset/829.png,dataset/829_mask.png
2876,dataset/83.png,dataset/83_mask.png
2877,dataset/830.png,dataset/830_mask.png
2878,dataset/831.png,dataset/831_mask.png
2879,dataset/832.png,dataset/832_mask.png
2880,dataset/833.png,dataset/833_mask.png
2881,dataset/834.png,dataset/834_mask.png
2882,dataset/835.png,dataset/835_mask.png
2883,dataset/836.png,dataset/836_mask.png
2884,dataset/837.png,dataset/837_mask.png
2885,dataset/838.png,dataset/838_mask.png
2886,dataset/839.png,dataset/839_mask.png
2887,dataset/84.png,dataset/84_mask.png
2888,dataset/840.png,dataset/840_mask.png
2889,dataset/841.png,dataset/841_mask.png
2890,dataset/842.png,dataset/842_mask.png
2891,dataset/843.png,dataset/843_mask.png
2892,dataset/844.png,dataset/844_mask.png
2893,dataset/845.png,dataset/845_mask.png
2894,dataset/846.png,dataset/846_mask.png
2895,dataset/847.png,dataset/847_mask.png
2896,dataset/848.png,dataset/848_mask.png
2897,dataset/849.png,dataset/849_mask.png
2898,dataset/85.png,dataset/85_mask.png
2899,dataset/850.png,dataset/850_mask.png
2900,dataset/851.png,dataset/851_mask.png
2901,dataset/852.png,dataset/852_mask.png
2902,dataset/853.png,dataset/853_mask.png
2903,dataset/854.png,dataset/854_mask.png
2904,dataset/855.png,dataset/855_mask.png
2905,dataset/856.png,dataset/856_mask.png
2906,dataset/857.png,dataset/857_mask.png
2907,dataset/858.png,dataset/858_mask.png
2908,dataset/859.png,dataset/859_mask.png
2909,dataset/86.png,dataset/86_mask.png
2910,dataset/860.png,dataset/860_mask.png
2911,dataset/861.png,dataset/861_mask.png
2912,dataset/862.png,dataset/862_mask.png
2913,dataset/863.png,dataset/863_mask.png
2914,dataset/864.png,dataset/864_mask.png
2915,dataset/865.png,dataset/865_mask.png
2916,dataset/866.png,dataset/866_mask.png
2917,dataset/867.png,dataset/867_mask.png
2918,dataset/868.png,dataset/868_mask.png
2919,dataset/869.png,dataset/869_mask.png
2920,dataset/87.png,dataset/87_mask.png
2921,dataset/870.png,dataset/870_mask.png
2922,dataset/871.png,dataset/871_mask.png
2923,dataset/872.png,dataset/872_mask.png
2924,dataset/873.png,dataset/873_mask.png
2925,dataset/874.png,dataset/874_mask.png
2926,dataset/875.png,dataset/875_mask.png
2927,dataset/876.png,dataset/876_mask.png
2928,dataset/877.png,dataset/877_mask.png
2929,dataset/878.png,dataset/878_mask.png
2930,dataset/879.png,dataset/879_mask.png
2931,dataset/88.png,dataset/88_mask.png
2932,dataset/880.png,dataset/880_mask.png
2933,dataset/881.png,dataset/881_mask.png
2934,dataset/882.png,dataset/882_mask.png
2935,dataset/883.png,dataset/883_mask.png
2936,dataset/884.png,dataset/884_mask.png
2937,dataset/885.png,dataset/885_mask.png
2938,dataset/886.png,dataset/886_mask.png
2939,dataset/887.png,dataset/887_mask.png
2940,dataset/888.png,dataset/888_mask.png
2941,dataset/889.png,dataset/889_mask.png
2942,dataset/89.png,dataset/89_mask.png
2943,dataset/890.png,dataset/890_mask.png
2944,dataset/891.png,dataset/891_mask.png
2945,dataset/892.png,dataset/892_mask.png
2946,dataset/893.png,dataset/893_mask.png
2947,dataset/894.png,dataset/894_mask.png
2948,dataset/895.png,dataset/895_mask.png
2949,dataset/896.png,dataset/896_mask.png
2950,dataset/897.png,dataset/897_mask.png
2951,dataset/898.png,dataset/898_mask.png
2952,dataset/899.png,dataset/899_mask.png
2953,dataset/9.png,dataset/9_mask.png
2954,dataset/90.png,dataset/90_mask.png
2955,dataset/900.png,dataset/900_mask.png
2956,dataset/901.png,dataset/901_mask.png
2957,dataset/902.png,dataset/902_mask.png
2958,dataset/903.png,dataset/903_mask.png
2959,dataset/904.png,dataset/904_mask.png
2960,dataset/905.png,dataset/905_mask.png
2961,dataset/906.png,dataset/906_mask.png
2962,dataset/907.png,dataset/907_mask.png
2963,dataset/908.png,dataset/908_mask.png
2964,dataset/909.png,dataset/909_mask.png
2965,dataset/91.png,dataset/91_mask.png
2966,dataset/910.png,dataset/910_mask.png
2967,dataset/911.png,dataset/911_mask.png
2968,dataset/912.png,dataset/912_mask.png
2969,dataset/913.png,dataset/913_mask.png
2970,dataset/914.png,dataset/914_mask.png
2971,dataset/915.png,dataset/915_mask.png
2972,dataset/916.png,dataset/916_mask.png
2973,dataset/917.png,dataset/917_mask.png
2974,dataset/918.png,dataset/918_mask.png
2975,dataset/919.png,dataset/919_mask.png
2976,dataset/92.png,dataset/92_mask.png
2977,dataset/920.png,dataset/920_mask.png
2978,dataset/921.png,dataset/921_mask.png
2979,dataset/922.png,dataset/922_mask.png
2980,dataset/923.png,dataset/923_mask.png
2981,dataset/924.png,dataset/924_mask.png
2982,dataset/925.png,dataset/925_mask.png
2983,dataset/926.png,dataset/926_mask.png
2984,dataset/927.png,dataset/927_mask.png
2985,dataset/928.png,dataset/928_mask.png
2986,dataset/929.png,dataset/929_mask.png
2987,dataset/93.png,dataset/93_mask.png
2988,dataset/930.png,dataset/930_mask.png
2989,dataset/931.png,dataset/931_mask.png
2990,dataset/932.png,dataset/932_mask.png
2991,dataset/933.png,dataset/933_mask.png
2992,dataset/934.png,dataset/934_mask.png
2993,dataset/935.png,dataset/935_mask.png
2994,dataset/936.png,dataset/936_mask.png
2995,dataset/937.png,dataset/937_mask.png
2996,dataset/938.png,dataset/938_mask.png
2997,dataset/939.png,dataset/939_mask.png
2998,dataset/94.png,dataset/94_mask.png
2999,dataset/940.png,dataset/940_mask.png
3000,dataset/941.png,dataset/941_mask.png
3001,dataset/942.png,dataset/942_mask.png
3002,dataset/943.png,dataset/943_mask.png
3003,dataset/944.png,dataset/944_mask.png
3004,dataset/945.png,dataset/945_mask.png
3005,dataset/946.png,dataset/946_mask.png
3006,dataset/947.png,dataset/947_mask.png
3007,dataset/948.png,dataset/948_mask.png
3008,dataset/949.png,dataset/949_mask.png
3009,dataset/95.png,dataset/95_mask.png
3010,dataset/950.png,dataset/950_mask.png
3011,dataset/951.png,dataset/951_mask.png
3012,dataset/952.png,dataset/952_mask.png
3013,dataset/953.png,dataset/953_mask.png
3014,dataset/954.png,dataset/954_mask.png
3015,dataset/955.png,dataset/955_mask.png
3016,dataset/956.png,dataset/956_mask.png
3017,dataset/957.png,dataset/957_mask.png
3018,dataset/958.png,dataset/958_mask.png
3019,dataset/959.png,dataset/959_mask.png
3020,dataset/96.png,dataset/96_mask.png
3021,dataset/960.png,dataset/960_mask.png
3022,dataset/961.png,dataset/961_mask.png
3023,dataset/962.png,dataset/962_mask.png
3024,dataset/963.png,dataset/963_mask.png
3025,dataset/964.png,dataset/964_mask.png
3026,dataset/965.png,dataset/965_mask.png
3027,dataset/966.png,dataset/966_mask.png
3028,dataset/967.png,dataset/967_mask.png
3029,dataset/968.png,dataset/968_mask.png
3030,dataset/969.png,dataset/969_mask.png
3031,dataset/97.png,dataset/97_mask.png
3032,dataset/970.png,dataset/970_mask.png
3033,dataset/971.png,dataset/971_mask.png
3034,dataset/972.png,dataset/972_mask.png
3035,dataset/973.png,dataset/973_mask.png
